transaction_id,account_id,merchant_id,transaction_date,amount,transaction_type
TXN94497298,ACC791082,MERCH23,2025-10-27 00:00:39.526003,100.39,purchase
TXN81022496,ACC709800,MERCH3,2025-06-30 00:00:39.526003,21.89,deposit
TXN88320186,ACC937758,MERCH46,2025-05-31 00:00:39.526003,51.07,purchase
TXN99000638,ACC194440,MERCH1,2025-05-08 00:00:39.526003,91.96,deposit
TXN92345299,ACC974230,MERCH15,2025-08-01 00:00:39.526003,107.27,purchase
TXN47523383,ACC860534,MERCH48,2025-10-24 00:00:39.526003,2.87,deposit
TXN94797956,ACC658105,MERCH10,2025-04-21 00:00:39.526003,63.72,purchase
TXN39989606,ACC829966,MERCH45,2026-01-21 00:00:39.526003,77.23,purchase
TXN77346753,ACC419171,MERCH24,2025-09-25 00:00:39.526003,97.31,purchase
TXN80457134,ACC147649,MERCH23,2025-08-18 00:00:39.526003,55.93,deposit
TXN49477748,ACC413327,MERCH35,2025-05-21 00:00:39.526003,23.55,withdrawal
TXN20148591,ACC757650,MERCH40,2025-10-11 00:00:39.526003,119.51,deposit
TXN76464028,ACC716121,MERCH42,2025-03-18 00:00:39.526003,79.39,deposit
TXN77948564,ACC373402,MERCH36,2025-12-12 00:00:39.526003,5.49,deposit
TXN29000145,ACC801138,MERCH14,2025-11-12 00:00:39.526003,27.01,deposit
TXN89802522,ACC324424,MERCH21,2025-12-18 00:00:39.526003,56.23,purchase
TXN26461019,ACC362352,MERCH28,2025-09-23 00:00:39.526003,44.92,deposit
TXN49094212,ACC804844,MERCH18,2025-03-14 00:00:39.526003,21.92,withdrawal
TXN50814969,ACC121619,MERCH11,2025-12-02 00:00:39.526003,40.25,withdrawal
TXN35676078,ACC611026,MERCH26,2025-08-30 00:00:39.526003,27.31,withdrawal
TXN25437162,ACC340533,MERCH24,2025-11-12 00:00:39.526003,14.95,withdrawal
TXN91258667,ACC546048,MERCH39,2025-03-04 00:00:39.526003,101.47,withdrawal
TXN53789358,ACC927952,MERCH25,2025-08-07 00:00:39.526003,106.67,deposit
TXN64615768,ACC101442,MERCH38,2025-11-18 00:00:39.526003,74.57,purchase
TXN64293873,ACC466075,MERCH45,2025-11-29 00:00:39.526003,46.09,deposit
TXN65168246,ACC148435,MERCH31,2025-07-29 00:00:39.526003,106.12,withdrawal
TXN24543355,ACC208255,MERCH45,2026-01-23 00:00:39.526003,22.45,withdrawal
TXN70606577,ACC377450,MERCH34,2025-11-11 00:00:39.526003,28.64,withdrawal
TXN50887418,ACC868814,MERCH2,2025-06-28 00:00:39.526003,21.39,purchase
TXN57666031,ACC730483,MERCH8,2025-02-08 00:00:39.526003,32.9,deposit
TXN70947786,ACC868468,MERCH41,2025-12-21 00:00:39.526003,122.83,purchase
TXN50352463,ACC324424,MERCH29,2025-09-04 00:00:39.526003,58.19,deposit
TXN34562081,ACC522926,MERCH25,2025-10-30 00:00:39.526003,35.65,withdrawal
TXN35426728,ACC906247,MERCH21,2025-03-30 00:00:39.526003,77.01,deposit
TXN39151102,ACC122722,MERCH48,2025-03-30 00:00:39.526003,25.35,withdrawal
TXN29275950,ACC755884,MERCH36,2025-03-25 00:00:39.526003,24.41,deposit
TXN61881885,ACC373402,MERCH12,2025-03-05 00:00:39.526003,6.14,purchase
TXN51036302,ACC489710,MERCH36,2026-01-26 00:00:39.526003,57.35,purchase
TXN30726045,ACC550960,MERCH31,2025-11-16 00:00:39.526003,101.08,purchase
TXN91530255,ACC659496,MERCH25,2025-12-22 00:00:39.526003,44.62,withdrawal
TXN28697652,ACC420688,MERCH11,2026-01-18 00:00:39.526003,23.85,deposit
TXN45131833,ACC945340,MERCH19,2025-09-21 00:00:39.526003,36.99,deposit
TXN47521105,ACC433662,MERCH32,2025-08-28 00:00:39.526003,89.57,withdrawal
TXN34686262,ACC905390,MERCH42,2025-10-18 00:00:39.526003,21.17,purchase
TXN18469901,ACC872619,MERCH43,2025-07-25 00:00:39.526003,38.25,deposit
TXN36330738,ACC882109,MERCH20,2025-10-15 00:00:39.526003,2.45,deposit
TXN28999842,ACC577095,MERCH40,2025-12-07 00:00:39.526003,67.68,purchase
TXN32258254,ACC360526,MERCH18,2025-04-04 00:00:39.526003,99.23,deposit
TXN46244220,ACC968280,MERCH14,2025-07-13 00:00:39.526003,56.96,withdrawal
TXN94962539,ACC610405,MERCH13,2025-06-24 00:00:39.526003,58.64,withdrawal
TXN44162786,ACC602897,MERCH42,2025-02-04 00:00:39.526003,72.3,purchase
TXN96375786,ACC611044,MERCH46,2026-01-21 00:00:39.526003,69.87,deposit
TXN11217345,ACC740903,MERCH4,2025-10-14 00:00:39.526003,76.67,withdrawal
TXN30471012,ACC585175,MERCH48,2025-02-06 00:00:39.526003,97.63,purchase
TXN46443411,ACC375397,MERCH2,2025-07-23 00:00:39.526003,82.31,deposit
TXN43822520,ACC743703,MERCH15,2025-05-03 00:00:39.526003,5.75,withdrawal
TXN22623315,ACC952734,MERCH19,2026-01-02 00:00:39.526003,44.15,deposit
TXN90539185,ACC578704,MERCH30,2025-03-06 00:00:39.526003,63.14,deposit
TXN77743071,ACC883746,MERCH29,2025-06-08 00:00:39.526003,108.23,purchase
TXN34104441,ACC483779,MERCH7,2025-07-26 00:00:39.526003,53.83,deposit
TXN12230535,ACC830098,MERCH43,2025-12-28 00:00:39.526003,32.36,purchase
TXN91922883,ACC611044,MERCH13,2026-01-08 00:00:39.526003,139.42,withdrawal
TXN93870619,ACC922939,MERCH45,2025-12-21 00:00:39.526003,70.48,purchase
TXN74309033,ACC161045,MERCH36,2025-09-03 00:00:39.526003,21.24,deposit
TXN98197177,ACC525726,MERCH43,2025-02-12 00:00:39.526003,56.84,withdrawal
TXN59019001,ACC146673,MERCH14,2025-02-02 00:00:39.526003,55.76,purchase
TXN74463496,ACC721037,MERCH39,2025-06-12 00:00:39.526003,32.82,purchase
TXN79530921,ACC147649,MERCH34,2025-06-17 00:00:39.526003,29.52,deposit
TXN83782713,ACC176249,MERCH36,2025-12-28 00:00:39.526003,75.63,purchase
TXN68949493,ACC781583,MERCH41,2025-10-02 00:00:39.526003,115.81,purchase
TXN49523214,ACC743792,MERCH3,2026-01-06 00:00:39.526003,112.82,withdrawal
TXN23049441,ACC793548,MERCH32,2025-11-20 00:00:39.526003,73.52,purchase
TXN81284358,ACC881706,MERCH22,2025-01-28 00:00:39.526003,42.59,withdrawal
TXN69671266,ACC215940,MERCH13,2025-07-30 00:00:39.526003,1.09,purchase
TXN74911912,ACC685116,MERCH49,2025-03-27 00:00:39.526003,32.65,deposit
TXN99414229,ACC189866,MERCH1,2025-06-12 00:00:39.526003,63.2,deposit
TXN96706475,ACC776979,MERCH2,2025-04-29 00:00:39.526003,69.24,withdrawal
TXN18565496,ACC789536,MERCH34,2025-08-15 00:00:39.526003,48.3,purchase
TXN48075894,ACC566107,MERCH12,2025-07-10 00:00:39.526003,66.71,purchase
TXN20135983,ACC260816,MERCH21,2025-05-31 00:00:39.526003,63.9,deposit
TXN88118622,ACC305594,MERCH33,2025-09-02 00:00:39.526003,0.57,withdrawal
TXN99737980,ACC525731,MERCH38,2025-04-28 00:00:39.526003,17.77,deposit
TXN92840703,ACC488243,MERCH28,2026-01-06 00:00:39.526003,33.36,withdrawal
TXN46306659,ACC163306,MERCH37,2025-05-12 00:00:39.526003,95.24,withdrawal
TXN73401071,ACC990696,MERCH35,2025-06-09 00:00:39.526003,42.16,deposit
TXN17072573,ACC422514,MERCH26,2025-06-21 00:00:39.526003,61.15,purchase
TXN28436500,ACC170691,MERCH2,2025-06-11 00:00:39.526003,129.17,withdrawal
TXN34629388,ACC692301,MERCH15,2025-08-21 00:00:39.526003,9.73,withdrawal
TXN31989645,ACC294503,MERCH48,2025-04-13 00:00:39.526003,105.75,purchase
TXN80610604,ACC453715,MERCH16,2025-05-28 00:00:39.526003,119.29,purchase
TXN77707511,ACC340654,MERCH43,2025-07-13 00:00:39.526003,37.38,deposit
TXN49219172,ACC279041,MERCH7,2025-12-06 00:00:39.526003,75.63,withdrawal
TXN31695367,ACC635368,MERCH30,2025-07-27 00:00:39.526003,92.38,purchase
TXN28345318,ACC755884,MERCH36,2025-07-26 00:00:39.526003,86.71,purchase
TXN40379321,ACC542874,MERCH37,2025-01-31 00:00:39.526003,77.99,purchase
TXN79251150,ACC904748,MERCH49,2025-02-10 00:00:39.526003,3.88,purchase
TXN64169014,ACC393164,MERCH31,2025-12-16 00:00:39.526003,41.6,deposit
TXN67654288,ACC271474,MERCH14,2025-05-11 00:00:39.526003,70.72,deposit
TXN44762736,ACC838397,MERCH21,2025-02-10 00:00:39.526003,85.96,deposit
TXN15298319,ACC913395,MERCH40,2025-04-11 00:00:39.526003,60.81,deposit
TXN15659177,ACC440237,MERCH20,2025-09-07 00:00:39.526003,19.42,withdrawal
TXN64615942,ACC904748,MERCH45,2025-07-20 00:00:39.526003,60.9,purchase
TXN28022786,ACC950292,MERCH5,2025-11-03 00:00:39.526003,74.25,withdrawal
TXN52968789,ACC452203,MERCH30,2025-10-28 00:00:39.526003,13.05,withdrawal
TXN36236556,ACC271069,MERCH2,2025-12-11 00:00:39.526003,59.94,deposit
TXN95349777,ACC709416,MERCH36,2026-01-10 00:00:39.526003,10.29,withdrawal
TXN55659277,ACC249663,MERCH40,2025-12-15 00:00:39.526003,53.6,deposit
TXN59711866,ACC825194,MERCH19,2025-03-12 00:00:39.526003,64.0,purchase
TXN72607762,ACC546523,MERCH3,2025-11-28 00:00:39.526003,49.82,deposit
TXN29231758,ACC525726,MERCH2,2025-04-11 00:00:39.526003,28.79,deposit
TXN55463195,ACC344178,MERCH48,2025-08-21 00:00:39.526003,31.3,withdrawal
TXN37294840,ACC332313,MERCH49,2025-04-02 00:00:39.526003,31.2,purchase
TXN95697870,ACC916217,MERCH29,2025-08-11 00:00:39.526003,0.91,deposit
TXN48538139,ACC390913,MERCH36,2025-02-11 00:00:39.526003,13.13,purchase
TXN49060118,ACC965242,MERCH33,2025-05-19 00:00:39.526003,87.0,purchase
TXN60327470,ACC586166,MERCH50,2025-10-20 00:00:39.526003,53.54,deposit
TXN76628478,ACC922939,MERCH1,2025-03-04 00:00:39.526003,68.82,purchase
TXN47596467,ACC128013,MERCH9,2025-04-08 00:00:39.526003,19.76,purchase
TXN73509360,ACC666006,MERCH32,2025-03-09 00:00:39.526003,77.8,withdrawal
TXN41311082,ACC911668,MERCH42,2025-11-30 00:00:39.526003,50.55,withdrawal
TXN92736668,ACC163306,MERCH38,2025-03-30 00:00:39.526003,94.2,withdrawal
TXN71879156,ACC960572,MERCH38,2025-12-12 00:00:39.526003,63.45,purchase
TXN33533672,ACC727985,MERCH9,2025-03-13 00:00:39.526003,61.07,withdrawal
TXN59111113,ACC481430,MERCH37,2025-09-01 00:00:39.526003,122.47,deposit
TXN72125946,ACC945255,MERCH8,2025-09-18 00:00:39.526003,101.98,purchase
TXN63541743,ACC525165,MERCH5,2025-09-04 00:00:39.526003,92.54,deposit
TXN30434487,ACC163306,MERCH43,2025-08-17 00:00:39.526003,25.88,purchase
TXN20893989,ACC927952,MERCH37,2025-06-10 00:00:39.526003,15.72,purchase
TXN75492506,ACC440282,MERCH13,2025-08-24 00:00:39.526003,57.22,deposit
TXN68613717,ACC579915,MERCH12,2025-03-12 00:00:39.526003,82.79,deposit
TXN30342983,ACC579538,MERCH36,2025-03-05 00:00:39.526003,42.34,deposit
TXN73380326,ACC419171,MERCH17,2025-02-11 00:00:39.526003,1.32,deposit
TXN73912964,ACC119071,MERCH26,2025-10-04 00:00:39.526003,52.96,purchase
TXN47337555,ACC249663,MERCH37,2025-05-16 00:00:39.526003,34.61,deposit
TXN22188230,ACC786440,MERCH12,2025-06-19 00:00:39.526003,74.73,purchase
TXN31485718,ACC924288,MERCH15,2025-10-04 00:00:39.526003,27.99,purchase
TXN42431356,ACC830098,MERCH28,2025-12-06 00:00:39.526003,41.54,purchase
TXN40964144,ACC106723,MERCH33,2025-09-09 00:00:39.526003,74.43,withdrawal
TXN79114325,ACC112456,MERCH12,2025-12-27 00:00:39.526003,92.43,purchase
TXN53857941,ACC183227,MERCH31,2025-02-05 00:00:39.526003,22.39,deposit
TXN51148791,ACC145898,MERCH5,2026-01-06 00:00:39.526003,91.96,withdrawal
TXN14707199,ACC585175,MERCH2,2025-11-05 00:00:39.526003,99.26,purchase
TXN49235726,ACC172083,MERCH14,2025-08-07 00:00:39.526003,21.53,withdrawal
TXN61742721,ACC579538,MERCH45,2025-05-28 00:00:39.526003,18.12,purchase
TXN79370791,ACC367861,MERCH18,2025-11-28 00:00:39.526003,1.29,withdrawal
TXN94049970,ACC759664,MERCH48,2025-12-15 00:00:39.526003,72.67,deposit
TXN77937822,ACC748520,MERCH36,2025-12-19 00:00:39.526003,94.17,withdrawal
TXN14258711,ACC830098,MERCH1,2025-02-15 00:00:39.526003,91.03,withdrawal
TXN92225097,ACC103872,MERCH48,2025-08-24 00:00:39.526003,46.22,deposit
TXN98603606,ACC525165,MERCH17,2026-01-13 00:00:39.526003,38.47,withdrawal
TXN64988478,ACC703104,MERCH32,2025-02-14 00:00:39.526003,8.52,deposit
TXN61478024,ACC418283,MERCH7,2025-03-18 00:00:39.526003,57.76,withdrawal
TXN39214795,ACC435181,MERCH29,2026-01-21 00:00:39.526003,21.51,purchase
TXN74941866,ACC927952,MERCH14,2026-01-12 00:00:39.526003,50.88,purchase
TXN51555050,ACC369604,MERCH3,2025-07-22 00:00:39.526003,20.99,purchase
TXN32995281,ACC689009,MERCH49,2025-09-10 00:00:39.526003,33.7,deposit
TXN44617877,ACC635906,MERCH16,2025-07-09 00:00:39.526003,20.94,deposit
TXN36104305,ACC504420,MERCH26,2025-04-27 00:00:39.526003,56.21,withdrawal
TXN79772306,ACC586166,MERCH44,2025-08-03 00:00:39.526003,43.34,withdrawal
TXN20963048,ACC793043,MERCH45,2025-12-31 00:00:39.526003,61.45,purchase
TXN82019802,ACC305594,MERCH35,2026-01-02 00:00:39.526003,69.41,withdrawal
TXN69073801,ACC656381,MERCH39,2025-11-15 00:00:39.526003,44.68,withdrawal
TXN41185257,ACC689009,MERCH5,2025-07-19 00:00:39.526003,42.38,deposit
TXN23575605,ACC296484,MERCH45,2025-11-22 00:00:39.526003,58.2,purchase
TXN20507644,ACC859354,MERCH41,2025-05-21 00:00:39.526003,15.41,purchase
TXN93769170,ACC917040,MERCH50,2026-01-20 00:00:39.526003,26.29,purchase
TXN91281573,ACC659186,MERCH48,2025-12-10 00:00:39.526003,81.9,purchase
TXN73733932,ACC263549,MERCH21,2025-01-28 00:00:39.526003,91.32,purchase
TXN74562001,ACC881706,MERCH40,2025-11-27 00:00:39.526003,121.39,purchase
TXN57420508,ACC478078,MERCH22,2026-01-13 00:00:39.526003,47.42,purchase
TXN44199414,ACC453715,MERCH48,2025-05-22 00:00:39.526003,46.64,withdrawal
TXN13566119,ACC892564,MERCH42,2025-09-22 00:00:39.526003,2.65,withdrawal
TXN84570768,ACC467465,MERCH18,2025-06-06 00:00:39.526003,25.04,purchase
TXN53281516,ACC892042,MERCH42,2025-10-20 00:00:39.526003,77.76,withdrawal
TXN77100415,ACC369758,MERCH38,2025-12-28 00:00:39.526003,20.83,withdrawal
TXN83633000,ACC655320,MERCH37,2025-11-30 00:00:39.526003,98.93,purchase
TXN66680926,ACC906247,MERCH32,2025-03-12 00:00:39.526003,22.55,deposit
TXN67842330,ACC482681,MERCH47,2025-12-26 00:00:39.526003,68.19,purchase
TXN26636374,ACC743703,MERCH12,2025-04-15 00:00:39.526003,60.18,purchase
TXN93807081,ACC517178,MERCH34,2025-02-01 00:00:39.526003,145.75,purchase
TXN68661722,ACC983830,MERCH23,2025-05-14 00:00:39.526003,129.37,purchase
TXN81950349,ACC376981,MERCH5,2025-08-07 00:00:39.526003,52.77,deposit
TXN37239387,ACC860232,MERCH31,2025-09-10 00:00:39.526003,54.74,purchase
TXN98146230,ACC521505,MERCH40,2025-11-21 00:00:39.526003,72.99,withdrawal
TXN28853015,ACC521505,MERCH5,2025-10-10 00:00:39.526003,23.35,deposit
TXN10871740,ACC129392,MERCH9,2025-12-22 00:00:39.526003,19.61,withdrawal
TXN35081831,ACC714302,MERCH46,2025-08-03 00:00:39.526003,26.11,withdrawal
TXN26075838,ACC433662,MERCH37,2025-10-01 00:00:39.526003,72.35,purchase
TXN62824127,ACC282048,MERCH9,2025-08-09 00:00:39.526003,3.24,deposit
TXN71771958,ACC542874,MERCH32,2025-10-20 00:00:39.526003,31.26,withdrawal
TXN34098689,ACC503496,MERCH1,2025-06-21 00:00:39.526003,37.05,purchase
TXN88620959,ACC995407,MERCH3,2025-08-17 00:00:39.526003,82.85,purchase
TXN34098071,ACC194440,MERCH12,2025-08-24 00:00:39.526003,4.2,deposit
TXN71922191,ACC645550,MERCH16,2025-12-27 00:00:39.526003,5.77,purchase
TXN50620180,ACC381474,MERCH13,2025-09-22 00:00:39.526003,140.01,withdrawal
TXN81313950,ACC604154,MERCH35,2025-06-25 00:00:39.526003,19.53,deposit
TXN44558225,ACC478609,MERCH41,2025-02-23 00:00:39.526003,114.38,withdrawal
TXN69264951,ACC952734,MERCH47,2026-01-02 00:00:39.526003,78.85,purchase
TXN47873010,ACC114651,MERCH34,2026-01-04 00:00:39.526003,71.34,purchase
TXN73582694,ACC515135,MERCH39,2025-07-27 00:00:39.526003,4.47,purchase
TXN55486177,ACC332514,MERCH32,2025-02-13 00:00:39.526003,14.7,withdrawal
TXN19572678,ACC882678,MERCH37,2025-11-09 00:00:39.526003,39.61,purchase
TXN17585602,ACC183081,MERCH40,2025-02-01 00:00:39.526003,52.91,purchase
TXN50064007,ACC881068,MERCH26,2025-06-16 00:00:39.526003,111.55,purchase
TXN80674005,ACC475444,MERCH6,2025-12-10 00:00:39.526003,48.12,withdrawal
TXN18248042,ACC520951,MERCH11,2025-10-25 00:00:39.526003,22.06,withdrawal
TXN92157329,ACC362352,MERCH5,2025-06-02 00:00:39.526003,54.63,deposit
TXN86475356,ACC641909,MERCH5,2025-11-15 00:00:39.526003,49.28,withdrawal
TXN77563892,ACC404638,MERCH1,2025-08-16 00:00:39.526003,9.37,purchase
TXN39197571,ACC658105,MERCH24,2026-01-26 00:00:39.526003,17.49,withdrawal
TXN97491978,ACC172476,MERCH22,2025-08-31 00:00:39.526003,35.86,withdrawal
TXN63842469,ACC282101,MERCH21,2025-07-21 00:00:39.526003,62.6,withdrawal
TXN22160500,ACC914081,MERCH35,2025-01-28 00:00:39.526003,48.73,withdrawal
TXN89003837,ACC924288,MERCH21,2025-04-29 00:00:39.526003,47.14,purchase
TXN35235346,ACC229224,MERCH38,2025-09-07 00:00:39.526003,78.51,withdrawal
TXN59467950,ACC896886,MERCH23,2025-04-15 00:00:39.526003,19.19,deposit
TXN55009115,ACC236533,MERCH10,2025-06-12 00:00:39.526003,69.18,purchase
TXN96949312,ACC458295,MERCH22,2025-02-24 00:00:39.526003,89.87,deposit
TXN80381389,ACC169868,MERCH11,2025-04-19 00:00:39.526003,29.01,deposit
TXN29310317,ACC647970,MERCH22,2025-07-08 00:00:39.526003,16.45,deposit
TXN57715001,ACC851759,MERCH19,2025-02-23 00:00:39.526003,89.33,purchase
TXN44401677,ACC295318,MERCH36,2026-01-18 00:00:39.526003,47.79,purchase
TXN68720549,ACC961553,MERCH31,2025-05-01 00:00:39.526003,12.82,withdrawal
TXN77309875,ACC279041,MERCH30,2025-09-06 00:00:39.526003,58.19,deposit
TXN44383812,ACC447113,MERCH14,2025-04-23 00:00:39.526003,48.6,purchase
TXN26676892,ACC579490,MERCH38,2025-01-30 00:00:39.526003,23.37,deposit
TXN62100059,ACC548904,MERCH13,2025-04-27 00:00:39.526003,76.43,deposit
TXN49754271,ACC194440,MERCH38,2025-05-26 00:00:39.526003,30.28,withdrawal
TXN23884667,ACC959874,MERCH30,2025-07-07 00:00:39.526003,44.15,withdrawal
TXN82939287,ACC832696,MERCH12,2025-11-07 00:00:39.526003,55.09,purchase
TXN95865929,ACC579538,MERCH16,2025-10-19 00:00:39.526003,43.59,purchase
TXN99545125,ACC242443,MERCH6,2025-09-15 00:00:39.526003,86.68,withdrawal
TXN26387515,ACC478609,MERCH14,2025-04-24 00:00:39.526003,28.13,purchase
TXN66810444,ACC675529,MERCH1,2025-07-25 00:00:39.526003,12.89,withdrawal
TXN42406007,ACC362352,MERCH32,2025-03-23 00:00:39.526003,0.39,purchase
TXN57622862,ACC335000,MERCH1,2025-04-09 00:00:39.526003,8.26,withdrawal
TXN47655721,ACC740903,MERCH46,2025-09-27 00:00:39.526003,14.64,purchase
TXN31388275,ACC990696,MERCH21,2025-12-01 00:00:39.526003,47.99,deposit
TXN86070398,ACC491493,MERCH41,2025-04-08 00:00:39.526003,56.06,deposit
TXN96646110,ACC769037,MERCH8,2025-09-23 00:00:39.526003,82.2,purchase
TXN18267678,ACC523215,MERCH1,2025-11-19 00:00:39.526003,70.42,deposit
TXN35921171,ACC501684,MERCH45,2025-06-10 00:00:39.526003,3.0,purchase
TXN72898652,ACC900693,MERCH6,2025-10-09 00:00:39.526003,13.16,purchase
TXN58706894,ACC620878,MERCH44,2025-06-02 00:00:39.526003,38.08,purchase
TXN12770447,ACC972193,MERCH15,2025-12-23 00:00:39.526003,28.69,withdrawal
TXN38768114,ACC245811,MERCH11,2025-04-29 00:00:39.526003,32.8,purchase
TXN11724585,ACC120776,MERCH40,2025-03-04 00:00:39.526003,29.83,purchase
TXN97624443,ACC467465,MERCH13,2025-09-04 00:00:39.526003,82.12,deposit
TXN79361421,ACC978599,MERCH23,2026-01-09 00:00:39.526003,52.11,deposit
TXN93836498,ACC367861,MERCH23,2025-11-17 00:00:39.526003,20.47,purchase
TXN45216522,ACC481430,MERCH28,2025-10-29 00:00:39.526003,41.82,deposit
TXN49014597,ACC433662,MERCH31,2025-08-22 00:00:39.526003,44.82,withdrawal
TXN36450794,ACC520951,MERCH14,2025-03-09 00:00:39.526003,34.25,purchase
TXN45502061,ACC206620,MERCH19,2025-02-25 00:00:39.526003,63.64,purchase
TXN27686242,ACC459897,MERCH24,2025-07-04 00:00:39.526003,10.03,withdrawal
TXN72954627,ACC769188,MERCH15,2025-06-20 00:00:39.526003,77.38,purchase
TXN46719629,ACC769188,MERCH16,2025-11-07 00:00:39.526003,122.85,deposit
TXN13084270,ACC541703,MERCH39,2025-07-13 00:00:39.526003,93.86,purchase
TXN67462178,ACC769188,MERCH19,2025-04-18 00:00:39.526003,38.24,deposit
TXN66794283,ACC404638,MERCH6,2025-03-23 00:00:39.526003,119.86,purchase
TXN62824092,ACC703779,MERCH23,2025-02-03 00:00:39.526003,120.32,withdrawal
TXN17283284,ACC730483,MERCH32,2026-01-19 00:00:39.526003,83.41,purchase
TXN91218624,ACC230695,MERCH31,2026-01-03 00:00:39.526003,3.93,withdrawal
TXN47875559,ACC956686,MERCH32,2025-06-15 00:00:39.526003,78.58,purchase
TXN45280418,ACC484293,MERCH8,2025-05-09 00:00:39.526003,72.29,purchase
TXN49948928,ACC900693,MERCH17,2025-12-04 00:00:39.526003,164.24,deposit
TXN80483265,ACC104384,MERCH16,2025-04-21 00:00:39.526003,86.38,withdrawal
TXN17075662,ACC791082,MERCH32,2025-07-28 00:00:39.526003,23.25,withdrawal
TXN51279341,ACC593149,MERCH23,2025-08-24 00:00:39.526003,65.21,purchase
TXN98315007,ACC527927,MERCH39,2025-05-29 00:00:39.526003,40.11,purchase
TXN93496866,ACC765181,MERCH39,2026-01-14 00:00:39.526003,87.68,withdrawal
TXN79551237,ACC830098,MERCH9,2025-03-11 00:00:39.526003,46.9,purchase
TXN75709786,ACC267695,MERCH40,2025-07-26 00:00:39.526003,26.34,purchase
TXN38782215,ACC236533,MERCH48,2025-08-23 00:00:39.526003,40.59,deposit
TXN79915724,ACC489710,MERCH50,2025-06-30 00:00:39.526003,50.04,withdrawal
TXN11653274,ACC737920,MERCH35,2025-03-29 00:00:39.526003,71.45,withdrawal
TXN57168667,ACC453295,MERCH3,2025-08-22 00:00:39.526003,61.47,purchase
TXN65244715,ACC260525,MERCH16,2025-12-19 00:00:39.526003,19.22,purchase
TXN60662049,ACC183081,MERCH32,2025-12-07 00:00:39.526003,86.63,deposit
TXN17119458,ACC121319,MERCH17,2025-06-29 00:00:39.526003,40.61,purchase
TXN66643540,ACC546048,MERCH25,2025-12-12 00:00:39.526003,1.71,purchase
TXN31913718,ACC870682,MERCH1,2025-02-05 00:00:39.526003,52.05,withdrawal
TXN92837652,ACC339070,MERCH1,2025-02-13 00:00:39.526003,8.88,purchase
TXN66988902,ACC956100,MERCH42,2025-07-04 00:00:39.526003,33.94,deposit
TXN24272160,ACC306793,MERCH48,2025-03-11 00:00:39.526003,93.52,deposit
TXN38094278,ACC792934,MERCH14,2025-04-20 00:00:39.526003,11.49,purchase
TXN55469436,ACC756018,MERCH25,2025-07-05 00:00:39.526003,45.41,deposit
TXN50648248,ACC488110,MERCH9,2025-07-21 00:00:39.526003,45.37,purchase
TXN27271841,ACC727985,MERCH45,2025-06-14 00:00:39.526003,39.99,purchase
TXN73173925,ACC480300,MERCH21,2026-01-19 00:00:39.526003,59.96,purchase
TXN40985796,ACC952459,MERCH20,2025-09-03 00:00:39.526003,10.38,withdrawal
TXN59304764,ACC987930,MERCH5,2025-02-18 00:00:39.526003,49.08,deposit
TXN30777886,ACC615737,MERCH50,2026-01-05 00:00:39.526003,102.97,deposit
TXN88378810,ACC183227,MERCH44,2025-08-14 00:00:39.526003,96.01,withdrawal
TXN26835354,ACC108572,MERCH20,2025-12-26 00:00:39.526003,77.0,deposit
TXN83594742,ACC929971,MERCH28,2025-08-05 00:00:39.526003,38.09,purchase
TXN43238649,ACC818577,MERCH23,2025-11-13 00:00:39.526003,35.9,withdrawal
TXN85117119,ACC338517,MERCH13,2025-06-24 00:00:39.526003,56.4,deposit
TXN25571496,ACC665236,MERCH41,2025-10-07 00:00:39.526003,30.36,withdrawal
TXN16836456,ACC430078,MERCH48,2025-10-31 00:00:39.526003,17.35,purchase
TXN75138868,ACC566107,MERCH8,2025-07-02 00:00:39.526003,60.69,withdrawal
TXN66248279,ACC851289,MERCH34,2025-12-03 00:00:39.526003,70.75,purchase
TXN82969150,ACC857642,MERCH50,2025-10-29 00:00:39.526003,41.71,deposit
TXN15638394,ACC418283,MERCH37,2025-03-31 00:00:39.526003,5.55,purchase
TXN21604969,ACC549694,MERCH2,2025-12-06 00:00:39.526003,6.43,purchase
TXN19484396,ACC357451,MERCH41,2025-03-05 00:00:39.526003,24.0,deposit
